road_id,road_name,state,rainfall_last_1h,rainfall_last_24h,forecast_rainfall_6h,forecast_rainfall_12h,forecast_rainfall_24h,severe_weather_flag,historical_incident_count,historical_landslide_count,historical_flood_count,previous_road_closures,road_condition_score,elevation,slope,recent_incident_count,recent_incident_severity_score,current_risk_score,disrupted
8,NH-29 Kohima Mountain,Nagaland,17.6,129.2,1.6,3.0,4.5,True,5,5,0,2,96.4,1446.1,36.1,3,75.0,76.3,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.7,6.1,13.8,27.5,55.0,False,3,0,3,1,83.1,1564.3,8.8,3,95.0,39.2,1
11,NH-10 Teesta River Canyon,Sikkim,2.3,10.8,3.6,7.3,14.6,False,12,7,5,2,71.9,1780.6,38.5,0,0.0,34.6,0
6,NH-02 Imphal Lifeline,Manipur,3.0,17.4,1.3,2.6,5.1,False,3,3,0,1,51.1,885.7,31.8,0,0.0,23.5,0
9,NH-54 Aizawl Ridge,Mizoram,0.2,0.7,0.2,0.4,0.9,False,4,4,0,0,58.2,1523.3,34.2,0,0.0,23.7,0
9,NH-54 Aizawl Ridge,Mizoram,0.1,0.7,1.0,2.0,4.1,False,8,2,6,1,61.9,1168.7,30.0,0,0.0,19.4,1
11,NH-10 Teesta River Canyon,Sikkim,3.5,24.4,7.5,15.1,23.7,False,6,6,0,1,67.0,1707.7,49.2,0,0.0,36.8,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,8.8,29.7,12.7,28.7,57.3,False,3,3,0,2,27.6,1417.9,39.5,0,0.0,24.0,1
5,SH-05 Cherrapunjee Highland,Meghalaya,0.9,4.4,3.4,6.8,13.7,False,8,7,1,2,34.3,1267.2,39.1,0,0.0,27.8,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.9,4.5,0.3,0.6,1.1,False,6,4,2,0,69.9,1796.3,38.8,0,0.0,27.1,0
7,NH-102 Moreh Border,Manipur,32.5,199.1,2.4,5.3,8.5,True,4,1,3,0,47.4,711.0,18.2,0,0.0,42.7,1
12,NH-27S Haflong Hill,Assam,13.6,78.8,25.1,40.0,81.8,True,2,2,0,0,49.5,855.4,24.8,1,45.0,43.4,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.3,1.6,1.0,2.0,4.0,False,3,3,0,0,84.1,2007.5,38.2,0,0.0,26.6,1
10,NH-08 Tripura Central,Tripura,17.8,65.2,26.0,38.4,56.5,False,0,0,0,0,35.0,74.1,5.2,3,75.0,38.1,1
9,NH-54 Aizawl Ridge,Mizoram,0.7,3.9,5.1,10.2,20.4,False,4,0,4,2,44.1,1327.9,34.1,3,75.0,33.0,0
11,NH-10 Teesta River Canyon,Sikkim,5.5,48.3,33.6,72.5,164.4,True,7,6,1,1,64.6,1704.5,42.6,0,0.0,39.9,0
1,NH-27 Assam Arterial,Assam,0.0,0.2,0.3,0.6,1.1,False,3,2,1,3,42.1,164.8,8.9,3,45.0,23.4,1
1,NH-27 Assam Arterial,Assam,26.9,87.8,20.2,38.1,93.4,True,3,0,3,0,55.3,107.0,8.3,1,75.0,46.3,1
8,NH-29 Kohima Mountain,Nagaland,25.6,132.7,13.9,32.0,65.8,True,6,2,4,0,39.2,1484.5,34.9,0,0.0,43.4,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,7.7,60.7,55.4,83.1,174.4,True,6,4,2,1,67.8,1798.7,37.3,0,0.0,37.8,1
4,NH-06 Meghalaya Corridor,Meghalaya,3.5,9.7,3.5,5.3,7.6,True,5,3,2,2,52.2,1273.2,23.6,0,0.0,20.5,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,2.1,13.5,0.2,0.4,0.8,True,6,1,5,3,56.1,1787.4,34.3,2,45.0,31.2,1
11,NH-10 Teesta River Canyon,Sikkim,5.7,19.1,13.6,26.0,57.1,False,7,7,0,2,83.2,1847.1,50.4,3,75.0,59.1,1
12,NH-27S Haflong Hill,Assam,1.0,6.2,0.4,0.8,1.7,False,5,2,3,2,43.4,746.1,27.0,0,0.0,17.1,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.4,2.3,1.5,3.0,6.0,False,5,1,4,3,33.5,1417.3,19.3,0,0.0,11.4,0
3,NH-229 Sela Pass,Arunachal Pradesh,2.3,18.6,1.7,4.3,9.3,False,6,6,0,3,83.0,3781.3,33.8,0,0.0,34.9,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.6,4.1,2.0,3.9,7.9,False,4,0,4,1,33.5,1404.1,29.9,0,0.0,11.8,0
10,NH-08 Tripura Central,Tripura,11.5,47.9,2.1,3.4,8.0,False,0,0,0,3,42.6,111.9,12.0,2,95.0,42.1,0
12,NH-27S Haflong Hill,Assam,10.6,28.9,4.5,7.2,17.4,True,8,2,6,0,5.0,771.0,39.5,0,0.0,18.4,1
11,NH-10 Teesta River Canyon,Sikkim,1.4,9.5,0.4,0.8,1.9,False,5,3,2,1,72.0,1523.4,35.6,2,95.0,49.6,0
12,NH-27S Haflong Hill,Assam,2.2,8.3,0.4,0.9,1.3,False,2,2,0,2,26.0,964.8,20.3,0,0.0,13.6,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.6,1.9,22.1,42.4,75.9,False,4,4,0,1,55.2,1857.0,44.9,0,0.0,25.6,0
1,NH-27 Assam Arterial,Assam,3.9,21.2,21.3,39.9,62.6,False,2,2,0,0,37.1,50.0,9.5,2,45.0,27.0,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.9,3.0,1.4,2.7,5.5,False,6,6,0,0,44.2,1725.6,34.0,0,0.0,26.0,0
11,NH-10 Teesta River Canyon,Sikkim,15.5,133.6,21.5,44.7,86.1,True,8,6,2,2,62.1,1906.1,36.8,0,0.0,55.4,0
3,NH-229 Sela Pass,Arunachal Pradesh,4.8,25.5,6.3,9.6,17.7,False,6,5,1,3,71.2,3660.4,43.2,0,0.0,34.4,0
11,NH-10 Teesta River Canyon,Sikkim,7.3,23.4,6.0,12.0,17.7,False,5,5,0,2,55.9,1954.9,41.2,1,45.0,42.6,1
7,NH-102 Moreh Border,Manipur,6.6,34.6,100.1,145.1,228.9,True,2,2,0,0,36.1,824.6,9.6,1,45.0,29.5,0
9,NH-54 Aizawl Ridge,Mizoram,38.3,114.6,2.8,5.0,9.9,True,3,2,1,1,21.3,1664.2,30.3,3,95.0,59.9,1
5,SH-05 Cherrapunjee Highland,Meghalaya,11.7,63.4,7.3,16.3,31.3,False,6,6,0,2,31.8,1201.4,32.7,1,75.0,54.7,0
6,NH-02 Imphal Lifeline,Manipur,5.3,15.1,35.5,56.7,116.7,True,5,1,4,1,23.3,906.9,15.7,2,45.0,22.9,0
5,SH-05 Cherrapunjee Highland,Meghalaya,0.2,0.9,5.0,10.0,20.0,False,6,1,5,1,59.7,1245.7,50.8,0,0.0,21.1,0
8,NH-29 Kohima Mountain,Nagaland,0.9,4.3,1.4,2.9,5.7,True,4,4,0,1,5.0,1788.2,32.2,4,95.0,39.8,1
9,NH-54 Aizawl Ridge,Mizoram,25.9,76.4,45.3,71.4,131.6,True,2,2,0,1,57.5,1092.8,29.2,0,0.0,33.7,1
12,NH-27S Haflong Hill,Assam,0.3,1.0,9.4,16.2,25.0,False,4,2,2,1,42.6,661.0,20.9,3,45.0,26.0,0
1,NH-27 Assam Arterial,Assam,10.0,29.6,59.9,115.9,197.3,True,2,0,2,1,29.3,354.5,4.9,0,0.0,11.3,1
5,SH-05 Cherrapunjee Highland,Meghalaya,14.4,40.0,37.0,72.0,125.7,True,6,6,0,0,49.7,1286.4,41.2,2,95.0,59.4,1
9,NH-54 Aizawl Ridge,Mizoram,0.5,2.3,40.6,58.6,123.5,True,6,3,3,1,49.8,974.5,38.9,0,0.0,21.7,1
12,NH-27S Haflong Hill,Assam,0.8,4.2,0.0,0.1,0.2,False,4,3,1,1,29.1,496.9,11.1,0,0.0,13.4,0
3,NH-229 Sela Pass,Arunachal Pradesh,0.9,3.5,25.2,45.2,72.6,False,7,5,2,4,44.6,3751.2,38.0,0,0.0,25.0,1
5,SH-05 Cherrapunjee Highland,Meghalaya,13.3,68.8,15.7,31.3,59.6,False,4,4,0,1,26.4,1219.0,39.6,0,0.0,33.6,0
10,NH-08 Tripura Central,Tripura,23.2,109.7,6.5,15.9,25.1,True,1,1,0,0,77.2,145.0,25.8,4,45.0,51.9,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.4,3.6,48.3,76.7,127.2,True,7,2,5,0,44.8,1577.0,31.7,0,0.0,17.8,1
4,NH-06 Meghalaya Corridor,Meghalaya,10.0,29.4,43.3,75.0,114.1,True,2,1,1,1,21.8,1655.2,31.9,4,45.0,28.8,0
1,NH-27 Assam Arterial,Assam,1.0,4.6,0.5,1.0,2.1,False,1,1,0,1,43.2,50.0,10.5,0,0.0,11.5,0
1,NH-27 Assam Arterial,Assam,15.9,96.6,5.5,9.1,21.4,True,1,1,0,0,38.1,66.5,14.3,1,95.0,53.6,1
9,NH-54 Aizawl Ridge,Mizoram,5.5,36.3,17.0,32.9,49.8,True,3,0,3,0,40.6,1295.3,40.5,0,0.0,21.5,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,19.8,68.2,8.1,14.2,22.8,True,6,3,3,1,38.6,1995.6,37.3,1,95.0,56.6,0
11,NH-10 Teesta River Canyon,Sikkim,0.1,0.3,14.3,20.4,33.9,False,8,7,1,2,61.6,1623.7,56.7,3,75.0,52.0,0
10,NH-08 Tripura Central,Tripura,0.2,1.2,28.2,46.8,70.2,False,1,1,0,0,70.7,50.0,6.8,0,0.0,14.2,0
11,NH-10 Teesta River Canyon,Sikkim,5.3,28.5,1.9,3.8,7.6,False,4,4,0,1,82.1,1921.6,48.3,0,0.0,35.7,1
3,NH-229 Sela Pass,Arunachal Pradesh,1.3,9.8,2.8,5.5,11.1,False,3,3,0,1,55.7,3876.3,38.7,4,75.0,42.8,0
4,NH-06 Meghalaya Corridor,Meghalaya,0.0,0.2,1.5,3.0,5.9,False,5,5,0,1,97.4,1380.1,24.9,2,75.0,48.4,0
5,SH-05 Cherrapunjee Highland,Meghalaya,3.5,11.4,15.6,29.1,64.1,False,3,3,0,3,77.7,1441.7,34.3,0,0.0,26.8,0
9,NH-54 Aizawl Ridge,Mizoram,3.8,19.1,0.7,1.3,2.7,True,11,6,5,0,45.4,1329.3,21.7,1,75.0,45.7,0
4,NH-06 Meghalaya Corridor,Meghalaya,44.9,114.2,13.1,24.8,55.9,True,3,2,1,2,53.1,1502.6,12.1,1,45.0,48.5,0
4,NH-06 Meghalaya Corridor,Meghalaya,0.6,4.0,1.0,2.0,4.1,False,8,1,7,3,41.3,1388.6,19.3,0,0.0,12.9,1
8,NH-29 Kohima Mountain,Nagaland,1.3,8.6,18.1,27.0,42.5,True,3,3,0,1,67.6,1803.9,32.5,2,45.0,35.6,1
5,SH-05 Cherrapunjee Highland,Meghalaya,0.5,2.8,1.5,3.1,6.2,False,8,4,4,3,53.7,1044.7,39.6,0,0.0,24.5,0
3,NH-229 Sela Pass,Arunachal Pradesh,14.9,56.6,13.8,32.8,66.0,True,6,5,1,4,66.9,4067.6,42.1,2,45.0,51.0,1
7,NH-102 Moreh Border,Manipur,0.0,0.2,3.4,6.2,13.6,False,2,0,2,1,73.7,753.1,9.4,2,75.0,31.7,1
7,NH-102 Moreh Border,Manipur,18.6,63.1,0.6,1.2,1.8,False,1,1,0,1,50.2,771.2,20.8,3,45.0,37.6,0
3,NH-229 Sela Pass,Arunachal Pradesh,0.7,6.3,2.2,4.4,8.9,False,5,5,0,2,66.4,3726.0,36.3,0,0.0,28.5,1
8,NH-29 Kohima Mountain,Nagaland,11.2,61.0,3.1,7.5,17.1,False,9,3,6,1,50.4,1707.3,39.6,0,0.0,33.7,1
5,SH-05 Cherrapunjee Highland,Meghalaya,0.9,3.2,9.6,19.2,38.4,False,6,5,1,0,83.6,1373.5,37.0,0,0.0,30.6,0
4,NH-06 Meghalaya Corridor,Meghalaya,9.1,61.7,0.2,0.3,0.4,False,5,4,1,0,43.8,1708.3,15.8,1,45.0,41.3,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,2.4,8.3,0.5,0.9,1.8,False,6,5,1,1,35.9,1697.8,45.2,1,95.0,49.8,0
7,NH-102 Moreh Border,Manipur,2.0,9.3,1.2,2.3,4.6,False,3,1,2,0,59.8,867.5,14.3,0,0.0,15.7,1
9,NH-54 Aizawl Ridge,Mizoram,105.4,269.1,8.2,15.2,33.2,True,8,7,1,3,64.6,1443.4,38.5,0,0.0,61.4,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.0,0.1,3.7,7.4,14.7,False,4,4,0,2,28.4,1185.0,22.3,0,0.0,16.7,0
4,NH-06 Meghalaya Corridor,Meghalaya,2.6,10.7,14.1,21.5,41.0,True,5,1,4,0,61.9,1388.8,23.4,1,45.0,29.4,1
6,NH-02 Imphal Lifeline,Manipur,2.0,9.9,15.7,31.9,52.1,False,6,3,3,2,7.3,964.9,21.8,4,45.0,24.7,0
4,NH-06 Meghalaya Corridor,Meghalaya,5.3,27.6,9.0,15.5,34.3,False,1,1,0,2,18.5,1403.3,32.7,0,0.0,16.8,1
3,NH-229 Sela Pass,Arunachal Pradesh,0.2,0.8,1.6,3.2,6.3,False,6,3,3,1,74.5,3842.8,47.4,0,0.0,26.8,0
12,NH-27S Haflong Hill,Assam,1.6,8.4,1.3,2.6,5.2,False,5,1,4,1,37.0,733.3,25.4,0,0.0,14.3,0
6,NH-02 Imphal Lifeline,Manipur,5.2,33.0,18.3,41.9,91.6,True,4,3,1,2,64.7,928.4,28.5,0,0.0,28.0,0
11,NH-10 Teesta River Canyon,Sikkim,1.7,10.0,7.0,14.0,27.9,False,7,5,2,3,78.2,1918.4,45.1,0,0.0,32.8,1
3,NH-229 Sela Pass,Arunachal Pradesh,5.9,20.2,1.6,3.2,6.3,False,10,5,5,1,46.2,3968.5,39.0,0,0.0,28.8,1
4,NH-06 Meghalaya Corridor,Meghalaya,7.2,26.9,4.0,7.8,18.8,False,6,1,5,0,30.4,1477.1,26.9,3,45.0,28.6,1
11,NH-10 Teesta River Canyon,Sikkim,0.2,1.1,2.6,5.3,10.5,False,5,3,2,5,54.0,1559.2,35.5,0,0.0,21.4,0
6,NH-02 Imphal Lifeline,Manipur,18.2,161.3,42.8,76.8,143.4,True,12,4,8,1,63.3,1058.2,23.7,3,45.0,63.5,1
5,SH-05 Cherrapunjee Highland,Meghalaya,25.4,128.3,4.1,5.9,12.0,True,8,0,8,1,61.7,1233.1,38.4,2,75.0,61.3,1
10,NH-08 Tripura Central,Tripura,47.6,129.2,3.4,7.7,11.0,True,3,3,0,2,50.6,50.0,6.8,1,75.0,59.5,1
5,SH-05 Cherrapunjee Highland,Meghalaya,17.9,60.0,24.8,35.8,72.2,False,6,6,0,3,45.0,1140.0,36.2,4,75.0,56.7,1
7,NH-102 Moreh Border,Manipur,1.8,12.0,4.3,7.1,15.2,True,1,1,0,0,72.3,623.9,10.8,3,75.0,36.2,0
7,NH-102 Moreh Border,Manipur,3.5,30.6,23.7,44.7,79.0,False,2,1,1,1,47.5,626.6,10.2,3,75.0,36.0,1
7,NH-102 Moreh Border,Manipur,54.9,140.4,6.1,11.2,19.5,True,4,2,2,2,46.2,530.8,18.5,4,75.0,61.5,1
5,SH-05 Cherrapunjee Highland,Meghalaya,8.4,57.5,5.1,9.4,18.4,False,7,2,5,2,74.8,1169.6,35.6,1,45.0,45.1,1
3,NH-229 Sela Pass,Arunachal Pradesh,1.1,7.6,11.6,23.2,46.4,False,5,5,0,2,82.3,3857.3,49.9,1,45.0,45.1,0
1,NH-27 Assam Arterial,Assam,25.6,155.9,10.0,14.8,30.5,True,2,1,1,1,73.4,50.0,13.3,4,75.0,64.4,1
1,NH-27 Assam Arterial,Assam,1.6,8.2,3.2,6.3,12.6,False,1,0,1,1,33.8,156.1,3.0,0,0.0,7.3,0
9,NH-54 Aizawl Ridge,Mizoram,9.6,46.8,19.9,31.7,46.1,True,3,2,1,1,49.1,1053.8,31.0,1,45.0,38.2,0
7,NH-102 Moreh Border,Manipur,16.8,69.4,5.4,12.8,22.4,False,1,1,0,0,51.7,589.7,15.3,0,0.0,26.7,0
12,NH-27S Haflong Hill,Assam,2.7,18.2,6.5,14.7,32.3,False,3,0,3,2,61.7,817.2,24.0,2,45.0,28.9,0
8,NH-29 Kohima Mountain,Nagaland,7.0,44.7,27.0,44.3,107.4,True,6,6,0,1,73.7,1525.2,32.3,0,0.0,38.5,1
7,NH-102 Moreh Border,Manipur,0.9,3.7,0.5,0.9,1.9,False,2,2,0,0,51.7,713.7,17.8,0,0.0,16.0,0
4,NH-06 Meghalaya Corridor,Meghalaya,6.1,23.5,0.5,0.9,2.0,True,2,1,1,0,47.7,1649.9,15.2,0,0.0,16.9,0
5,SH-05 Cherrapunjee Highland,Meghalaya,0.1,0.7,1.5,3.0,6.0,False,5,5,0,1,87.2,1383.3,32.0,0,0.0,29.6,0
5,SH-05 Cherrapunjee Highland,Meghalaya,2.2,16.9,20.5,29.7,50.9,True,9,4,5,1,53.3,1480.8,27.4,4,45.0,36.1,0
3,NH-229 Sela Pass,Arunachal Pradesh,27.3,99.1,5.3,11.5,24.3,True,10,6,4,1,28.3,3839.9,52.1,0,0.0,46.1,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.4,2.1,2.8,4.1,8.9,False,5,2,3,0,43.0,1103.0,31.4,4,45.0,28.4,0
7,NH-102 Moreh Border,Manipur,0.1,1.0,20.0,48.2,75.5,False,3,3,0,1,34.4,826.5,13.4,3,75.0,32.8,0
6,NH-02 Imphal Lifeline,Manipur,1.4,6.6,2.1,4.3,8.5,False,3,3,0,2,59.3,883.3,18.4,4,95.0,43.6,0
12,NH-27S Haflong Hill,Assam,1.6,5.4,0.5,0.9,1.9,False,4,3,1,2,93.5,809.4,26.9,0,0.0,26.5,0
12,NH-27S Haflong Hill,Assam,18.6,47.8,8.8,14.3,22.8,True,4,3,1,0,36.2,700.8,27.4,4,95.0,50.2,1
5,SH-05 Cherrapunjee Highland,Meghalaya,11.9,46.4,7.8,12.4,29.6,False,8,5,3,3,34.9,1223.2,26.9,1,95.0,53.6,0
12,NH-27S Haflong Hill,Assam,4.6,13.7,13.0,19.2,29.5,False,3,3,0,1,36.6,986.6,25.2,0,0.0,19.3,0
5,SH-05 Cherrapunjee Highland,Meghalaya,25.8,130.8,7.4,10.7,20.9,True,10,6,4,3,52.3,1122.1,37.4,0,0.0,53.5,1
12,NH-27S Haflong Hill,Assam,4.0,18.0,27.0,39.3,56.3,False,5,3,2,4,65.3,919.1,36.5,1,75.0,45.4,0
5,SH-05 Cherrapunjee Highland,Meghalaya,14.1,38.8,24.6,57.3,87.1,False,6,4,2,4,66.8,1417.7,31.2,3,95.0,55.8,1
9,NH-54 Aizawl Ridge,Mizoram,8.8,75.7,0.4,0.9,1.4,False,4,2,2,1,74.8,1308.5,32.6,0,0.0,36.9,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.4,1.6,1.5,3.0,6.1,False,6,2,4,0,54.0,1531.7,15.5,4,75.0,34.3,1
12,NH-27S Haflong Hill,Assam,0.4,1.8,1.1,2.2,4.5,False,8,0,8,2,47.9,653.0,29.0,2,75.0,32.1,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,1.9,8.4,2.0,4.0,7.9,False,5,5,0,1,56.6,1786.5,25.5,4,75.0,44.0,1
4,NH-06 Meghalaya Corridor,Meghalaya,32.7,136.9,22.6,34.8,66.8,True,3,3,0,2,57.5,1381.1,39.2,1,95.0,73.6,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,1.8,8.4,1.9,3.9,7.8,False,3,3,0,1,52.5,1990.6,21.8,0,0.0,19.9,0
6,NH-02 Imphal Lifeline,Manipur,1.2,6.5,2.8,5.5,11.0,False,2,1,1,0,36.8,933.1,31.5,0,0.0,15.1,0
9,NH-54 Aizawl Ridge,Mizoram,0.3,2.7,2.0,4.1,8.1,False,4,4,0,0,66.7,1407.3,36.2,2,45.0,37.0,1
1,NH-27 Assam Arterial,Assam,0.6,5.2,0.1,0.3,0.5,True,0,0,0,0,85.3,123.0,6.9,4,45.0,26.5,1
3,NH-229 Sela Pass,Arunachal Pradesh,0.0,0.1,2.3,4.6,9.2,False,10,4,6,1,32.6,3908.4,37.8,4,95.0,44.2,1
11,NH-10 Teesta River Canyon,Sikkim,2.0,8.5,2.0,4.1,8.1,False,7,3,4,3,33.7,1868.6,45.4,1,45.0,33.1,0
7,NH-102 Moreh Border,Manipur,4.5,15.3,0.4,0.8,1.5,False,4,3,1,0,59.7,923.1,15.1,0,0.0,21.0,0
10,NH-08 Tripura Central,Tripura,0.5,2.5,6.1,12.2,24.5,False,1,0,1,0,40.6,126.7,10.3,3,95.0,32.4,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.2,1.6,1.9,3.8,7.6,False,4,1,3,0,55.6,2032.0,37.2,0,0.0,18.1,1
5,SH-05 Cherrapunjee Highland,Meghalaya,21.6,93.0,45.0,90.5,208.7,True,11,5,6,1,17.7,1243.5,32.3,4,75.0,56.5,1
1,NH-27 Assam Arterial,Assam,7.3,19.5,37.5,63.1,155.4,True,0,0,0,0,45.8,50.0,2.0,0,0.0,11.2,1
3,NH-229 Sela Pass,Arunachal Pradesh,0.8,3.1,4.7,9.4,18.8,False,6,4,2,3,75.5,3811.7,37.4,2,95.0,51.2,1
8,NH-29 Kohima Mountain,Nagaland,3.0,8.2,22.3,52.5,87.8,False,10,2,8,0,50.8,1448.4,20.9,3,75.0,36.2,0
12,NH-27S Haflong Hill,Assam,0.5,4.2,0.3,0.5,1.0,False,3,3,0,1,56.9,918.5,33.4,4,75.0,40.8,0
1,NH-27 Assam Arterial,Assam,0.5,1.7,1.1,2.2,4.4,False,2,1,1,1,12.7,189.1,10.2,0,0.0,6.3,0
8,NH-29 Kohima Mountain,Nagaland,1.6,6.0,0.9,1.9,3.8,False,5,4,1,1,62.3,1605.9,39.1,0,0.0,26.4,0
9,NH-54 Aizawl Ridge,Mizoram,0.1,0.5,0.3,0.6,1.2,False,8,2,6,3,84.6,1220.4,32.4,1,95.0,47.0,0
4,NH-06 Meghalaya Corridor,Meghalaya,4.5,21.0,1.0,1.9,3.8,False,2,2,0,1,91.0,1248.2,11.7,0,0.0,24.2,0
7,NH-102 Moreh Border,Manipur,0.8,4.8,3.2,6.5,13.0,False,1,1,0,0,31.7,529.9,11.1,0,0.0,9.9,1
3,NH-229 Sela Pass,Arunachal Pradesh,0.7,2.4,1.0,1.9,3.9,False,9,4,5,1,78.5,3713.5,50.0,0,0.0,30.3,1
3,NH-229 Sela Pass,Arunachal Pradesh,4.8,17.6,9.4,18.9,37.7,False,6,4,2,3,59.6,3556.0,45.4,0,0.0,29.5,1
7,NH-102 Moreh Border,Manipur,21.8,77.5,2.0,3.6,6.4,True,4,3,1,1,91.5,717.2,16.1,0,0.0,38.5,0
8,NH-29 Kohima Mountain,Nagaland,0.3,1.5,3.4,7.1,13.8,False,4,4,0,0,56.5,1498.9,30.2,0,0.0,22.8,0
9,NH-54 Aizawl Ridge,Mizoram,0.1,0.8,2.3,4.6,9.2,False,9,4,5,1,41.2,1253.0,31.1,0,0.0,20.6,1
5,SH-05 Cherrapunjee Highland,Meghalaya,4.2,35.7,0.6,1.2,2.5,True,3,3,0,0,60.3,1394.3,22.8,0,0.0,26.8,0
4,NH-06 Meghalaya Corridor,Meghalaya,18.3,60.2,59.9,86.4,136.5,True,0,0,0,2,61.0,1613.0,27.3,2,45.0,37.9,1
4,NH-06 Meghalaya Corridor,Meghalaya,23.8,60.9,20.3,47.2,73.2,False,2,2,0,1,5.0,1360.6,26.6,0,0.0,22.2,1
11,NH-10 Teesta River Canyon,Sikkim,1.5,5.9,4.6,6.7,10.5,False,3,3,0,3,59.8,1659.9,41.8,1,75.0,43.3,0
10,NH-08 Tripura Central,Tripura,4.6,21.5,18.4,32.0,55.6,True,2,1,1,1,37.9,50.0,19.6,2,45.0,27.1,0
12,NH-27S Haflong Hill,Assam,0.5,1.9,3.2,6.3,12.7,False,2,2,0,3,53.3,1026.1,28.5,0,0.0,18.1,1
10,NH-08 Tripura Central,Tripura,2.9,28.0,5.2,10.4,20.8,False,0,0,0,1,45.0,326.7,13.9,0,0.0,15.1,0
10,NH-08 Tripura Central,Tripura,1.3,5.8,0.2,0.4,0.8,False,0,0,0,1,22.4,50.0,2.0,0,0.0,5.0,0
11,NH-10 Teesta River Canyon,Sikkim,1.5,10.0,0.2,0.4,0.7,False,6,4,2,1,73.7,1737.5,43.3,0,0.0,29.7,0
8,NH-29 Kohima Mountain,Nagaland,1.8,14.1,58.4,100.4,149.7,True,8,0,8,1,61.1,1391.5,42.4,2,75.0,39.2,1
6,NH-02 Imphal Lifeline,Manipur,0.9,2.5,0.8,1.9,2.9,False,12,2,10,2,42.6,1000.7,22.8,0,0.0,15.4,1
10,NH-08 Tripura Central,Tripura,29.3,87.2,5.9,10.8,16.6,True,3,0,3,0,36.2,50.0,18.4,3,45.0,37.8,0
4,NH-06 Meghalaya Corridor,Meghalaya,1.4,9.7,0.7,1.4,2.8,False,6,4,2,0,57.0,1587.3,16.9,2,95.0,45.6,1
3,NH-229 Sela Pass,Arunachal Pradesh,2.5,10.6,4.1,8.2,16.5,False,9,5,4,2,67.3,3807.2,44.1,0,0.0,31.0,0
1,NH-27 Assam Arterial,Assam,21.1,72.7,75.8,128.7,209.7,True,1,1,0,0,36.6,107.4,10.6,0,0.0,24.1,0
8,NH-29 Kohima Mountain,Nagaland,1.7,9.6,8.8,13.8,23.4,False,2,2,0,2,74.5,1653.7,31.9,4,75.0,42.2,0
1,NH-27 Assam Arterial,Assam,2.2,13.5,7.7,15.4,30.8,False,0,0,0,0,76.5,246.3,7.4,0,0.0,15.7,0
12,NH-27S Haflong Hill,Assam,41.4,166.7,15.3,23.6,34.1,True,7,2,5,1,67.0,770.1,27.4,0,0.0,49.5,1
11,NH-10 Teesta River Canyon,Sikkim,0.9,5.5,0.2,0.4,0.8,False,8,3,5,3,68.1,1691.1,49.6,2,75.0,46.0,0
9,NH-54 Aizawl Ridge,Mizoram,0.1,0.5,2.3,4.6,9.1,False,6,3,3,2,65.2,1362.6,32.1,0,0.0,22.3,0
6,NH-02 Imphal Lifeline,Manipur,1.5,9.6,1.0,2.1,4.1,False,2,2,0,0,31.2,1004.8,18.7,2,45.0,25.6,0
10,NH-08 Tripura Central,Tripura,2.7,10.7,4.4,8.8,17.7,False,3,0,3,0,23.3,50.0,15.1,0,0.0,8.7,0
3,NH-229 Sela Pass,Arunachal Pradesh,25.4,143.8,23.0,39.1,72.0,True,1,1,0,3,75.5,3795.0,55.9,0,0.0,52.1,1
3,NH-229 Sela Pass,Arunachal Pradesh,17.8,46.1,38.4,68.4,117.4,True,8,3,5,2,64.2,4075.0,39.9,4,45.0,44.1,1
6,NH-02 Imphal Lifeline,Manipur,37.6,311.8,0.5,0.8,1.5,True,0,0,0,0,81.6,992.6,18.2,2,45.0,57.1,1
8,NH-29 Kohima Mountain,Nagaland,1.2,5.5,0.6,1.3,2.5,False,11,5,6,0,40.4,1599.0,22.7,0,0.0,21.7,0
4,NH-06 Meghalaya Corridor,Meghalaya,6.3,22.8,4.3,8.6,17.1,False,7,2,5,3,34.6,1175.7,27.2,0,0.0,19.2,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,12.0,45.4,10.7,15.7,35.7,True,2,2,0,2,68.0,1740.7,32.8,2,45.0,41.1,1
5,SH-05 Cherrapunjee Highland,Meghalaya,1.5,5.4,0.0,0.1,0.1,False,11,5,6,4,54.1,1499.6,33.5,0,0.0,25.9,0
